M20C,B20C,M25C,B25C,M30C,B30C,M35C,B35C,M40C,B40C,M45C,B45C,M50C,B50C,M55C,B55C,M60C,B60C,M65C,B65C,M70C,B70C,M75C,B75C,M80C,B80C,M85C,B85C,M90C,B90C,M95C,B95C,M100C,B100C,M105C,B105C,M110C,B110C,M115C,B115C,M120C,B120C,M125C,B125C,M130C,B130C,M135C,B135C
18.2266,2425.23,18.1068,2425.31,17.9368,2425.3,17.655,2425.26,16.6983,2425.25,15.9087,2425.23,14.8343,2425.2,13.5923,2425.21,12.493,2425.2,10.8929,2425.53,9.44261,2425.35,8.95778,2425.25,7.79321,2425.24,6.61989,2425.25,5.25769,2425.23,4.72112,2425.25,4.01159,2425.23,3.35125,2425.2,2.81669,2425.2,2.40873,2425.2,2.07204,2425.2,1.74469,2425.21,1.52829,2425.19,1.32778,2425.2
18.2262,2423.98,18.1075,2424.07,17.9362,2424.01,17.6552,2424,16.6973,2423.99,15.9075,2423.97,14.8339,2423.95,13.5886,2423.95,12.4923,2423.94,10.8938,2424.27,9.44139,2424.08,8.95588,2423.99,7.79198,2423.98,6.61827,2423.99,5.25633,2423.96,4.7201,2424,4.00963,2423.96,3.34992,2423.95,2.81551,2423.93,2.40775,2423.92,2.07129,2423.93,1.74381,2423.93,1.52725,2423.93,1.32716,2423.94
18.226,2422.71,18.1072,2422.8,17.9358,2422.74,17.655,2422.74,16.6958,2422.72,15.9069,2422.7,14.8326,2422.67,13.5889,2422.69,12.4909,2422.67,10.8954,2423,9.43985,2422.81,8.9551,2422.73,7.78965,2422.71,6.61605,2422.73,5.25425,2422.7,4.71838,2422.74,4.00838,2422.71,3.34847,2422.68,2.81465,2422.66,2.40694,2422.66,2.07077,2422.67,1.7427,2422.69,1.52653,2422.66,1.32622,2422.67
18.2254,2421.51,18.106,2421.58,17.9359,2421.52,17.6548,2421.53,16.6924,2421.5,15.9042,2421.48,14.8297,2421.47,13.5899,2421.46,12.4895,2421.46,10.8928,2421.79,9.43809,2421.6,8.95443,2421.51,7.7882,2421.49,6.61471,2421.49,5.25243,2421.49,4.71687,2421.52,4.00673,2421.49,3.34705,2421.47,2.81362,2421.45,2.40681,2421.44,2.06991,2421.45,1.74177,2421.46,1.52609,2421.44,1.32575,2421.45
18.2246,2420.26,18.1061,2420.35,17.9366,2420.27,17.6548,2420.29,16.6923,2420.24,15.9021,2420.25,14.8248,2420.22,13.5885,2420.23,12.4857,2420.23,10.8893,2420.54,9.43744,2420.36,8.95237,2420.28,7.78668,2420.25,6.61271,2420.27,5.25117,2420.25,4.71512,2420.29,4.0053,2420.25,3.34576,2420.24,2.81218,2420.22,2.40705,2420.21,2.0687,2420.2,1.74059,2420.22,1.52516,2420.21,1.32468,2420.22
18.2242,2419.02,18.1052,2419.1,17.9358,2419.02,17.6545,2419.04,16.6914,2419,15.9019,2419,14.8245,2418.98,13.5868,2418.98,12.4845,2418.98,10.8868,2419.31,9.43535,2419.12,8.95098,2419.04,7.78501,2419.01,6.61256,2419.01,5.24991,2419,4.71248,2419.04,4.00369,2419.01,3.3445,2419.01,2.81059,2418.96,2.40402,2418.99,2.06764,2418.98,1.73969,2418.97,1.52439,2418.97,1.32408,2418.98
18.2239,2417.77,18.1047,2417.86,17.935,2417.77,17.6532,2417.8,16.6903,2417.75,15.9023,2417.76,14.8234,2417.74,13.5855,2417.74,12.4832,2417.73,10.8854,2418.05,9.43415,2417.88,8.94859,2417.79,7.78329,2417.77,6.61095,2417.78,5.2484,2417.76,4.71111,2417.79,4.00122,2417.76,3.34314,2417.74,2.80891,2417.74,2.4026,2417.74,2.06651,2417.71,1.73876,2417.74,1.52349,2417.72,1.32347,2417.75
18.2237,2416.53,18.1053,2416.63,17.9343,2416.53,17.6529,2416.57,16.6891,2416.52,15.9014,2416.52,14.824,2416.51,13.5836,2416.51,12.4823,2416.5,10.884,2416.81,9.43476,2416.64,8.94718,2416.56,7.7827,2416.53,6.60868,2416.55,5.24675,2416.52,4.7098,2416.55,3.99933,2416.52,3.34178,2416.52,2.80722,2416.47,2.40184,2416.5,2.06571,2416.48,1.73756,2416.49,1.52303,2416.49,1.32241,2416.48
18.2234,2415.29,18.1058,2415.38,17.9343,2415.29,17.6536,2415.31,16.6855,2415.28,15.9002,2415.27,14.8239,2415.24,13.5829,2415.27,12.4826,2415.25,10.8826,2415.58,9.43388,2415.4,8.94553,2415.31,7.78111,2415.29,6.60633,2415.31,5.24545,2415.29,4.70895,2415.3,3.99813,2415.29,3.34003,2415.26,2.80497,2415.24,2.40106,2415.27,2.06488,2415.26,1.73734,2415.25,1.52185,2415.25,1.32207,2415.26
18.2231,2414.03,18.1059,2414.12,17.9344,2414.03,17.6539,2414.05,16.6841,2414.02,15.9001,2414.01,14.8246,2413.99,13.5817,2414,12.4814,2413.98,10.8813,2414.3,9.4318,2414.14,8.94423,2414.05,7.77944,2414.01,6.60415,2414.03,5.24364,2414.01,4.70838,2414.04,3.99672,2414.02,3.33874,2414,2.80358,2413.98,2.39953,2414,2.06403,2413.99,1.73678,2414,1.52074,2413.99,1.32139,2414
18.2224,2412.8,18.1042,2412.88,17.9339,2412.8,17.6527,2412.82,16.6857,2412.78,15.8995,2412.77,14.8271,2412.77,13.5817,2412.78,12.478,2412.75,10.8849,2413.07,9.42989,2412.91,8.9424,2412.81,7.77741,2412.78,6.60195,2412.79,5.24201,2412.78,4.70684,2412.81,3.99577,2412.79,3.33695,2412.76,2.8028,2412.75,2.39797,2412.78,2.063,2412.74,1.73604,2412.76,1.52015,2412.74,1.32047,2412.76
18.222,2411.55,18.104,2411.65,17.9335,2411.56,17.652,2411.57,16.6889,2411.54,15.8973,2411.53,14.8275,2411.53,13.5795,2411.52,12.4758,2411.52,10.8899,2411.84,9.42842,2411.66,8.94141,2411.57,7.77502,2411.56,6.60035,2411.56,5.23975,2411.53,4.70467,2411.57,3.99414,2411.56,3.33603,2411.52,2.80147,2411.5,2.39701,2411.53,2.06193,2411.52,1.73549,2411.51,1.51914,2411.5,1.31994,2411.52
18.2218,2410.31,18.1055,2410.41,17.9325,2410.31,17.6513,2410.33,16.6904,2410.3,15.8966,2410.31,14.8269,2410.28,13.5797,2410.3,12.4728,2410.28,10.8872,2410.61,9.42742,2410.42,8.94196,2410.34,7.77444,2410.31,6.59871,2410.33,5.23835,2410.31,4.70339,2410.34,3.99275,2410.31,3.33475,2410.29,2.79992,2410.27,2.39552,2410.3,2.06087,2410.27,1.73442,2410.27,1.51849,2410.27,1.31925,2410.27
18.2217,2409.06,18.1052,2409.15,17.9318,2409.06,17.6518,2409.07,16.6883,2409.04,15.8986,2409.04,14.8273,2409.02,13.5774,2409.02,12.4706,2409.03,10.8835,2409.34,9.42624,2409.16,8.94127,2409.07,7.77528,2409.05,6.59688,2409.07,5.23722,2409.04,4.70214,2409.09,3.99137,2409.05,3.33339,2409.02,2.79907,2409.02,2.39488,2409.05,2.06006,2409.01,1.73385,2409.02,1.518,2409.01,1.31843,2409.02
18.2216,2407.83,18.1051,2407.92,17.9316,2407.82,17.6504,2407.82,16.6859,2407.8,15.8965,2407.8,14.8261,2407.78,13.577,2407.8,12.4688,2407.78,10.8785,2408.1,9.42461,2407.92,8.93995,2407.83,7.77325,2407.81,6.59507,2407.83,5.23541,2407.82,4.70093,2407.83,3.98993,2407.8,3.33146,2407.79,2.79825,2407.78,2.39455,2407.8,2.05942,2407.78,1.73354,2407.78,1.51709,2407.76,1.31791,2407.78
18.2237,2406.58,18.1037,2406.65,17.9313,2406.58,17.6501,2406.56,16.6841,2406.55,15.8944,2406.56,14.8269,2406.53,13.5766,2406.55,12.4681,2406.53,10.8758,2406.84,9.42292,2406.68,8.93867,2406.59,7.77078,2406.54,6.59386,2406.58,5.23407,2406.56,4.69879,2406.57,3.98811,2406.55,3.32956,2406.54,2.7959,2406.53,2.39426,2406.54,2.05793,2406.52,1.73236,2406.52,1.516,2406.53,1.31726,2406.55
18.2236,2405.33,18.1027,2405.42,17.9309,2405.35,17.6509,2405.3,16.683,2405.31,15.8954,2405.33,14.8231,2405.3,13.5754,2405.3,12.4669,2405.3,10.8744,2405.61,9.42142,2405.44,8.93509,2405.35,7.76906,2405.32,6.59127,2405.31,5.23293,2405.32,4.69726,2405.33,3.98646,2405.31,3.32873,2405.3,2.79445,2405.29,2.39391,2405.3,2.05721,2405.29,1.73139,2405.28,1.51484,2405.28,1.3164,2405.3
18.2224,2404.05,18.1024,2404.15,17.9304,2404.08,17.652,2404.02,16.6836,2404.04,15.8954,2404.04,14.8224,2404.01,13.5755,2404.02,12.4655,2404.01,10.8739,2404.33,9.41923,2404.16,8.93361,2404.07,7.76674,2404.04,6.58872,2404.06,5.23144,2404.05,4.69445,2404.08,3.98504,2404.05,3.32672,2404.01,2.79309,2403.99,2.39323,2404.03,2.05616,2404.01,1.73112,2404.02,1.51407,2404.02,1.31573,2404.02
18.222,2402.84,18.1026,2402.93,17.9304,2402.88,17.6517,2402.8,16.6843,2402.82,15.8948,2402.82,14.8207,2402.8,13.5752,2402.8,12.4658,2402.8,10.8704,2403.11,9.41754,2402.93,8.93212,2402.84,7.76493,2402.81,6.58686,2402.82,5.22997,2402.82,4.69282,2402.85,3.98305,2402.83,3.32596,2402.81,2.79211,2402.78,2.39196,2402.8,2.05522,2402.8,1.73056,2402.79,1.51304,2402.77,1.31527,2402.78
18.2217,2401.59,18.1037,2401.67,17.9307,2401.63,17.6507,2401.55,16.6835,2401.56,15.8933,2401.57,14.8188,2401.55,13.5735,2401.56,12.4655,2401.55,10.8669,2401.87,9.41645,2401.68,8.93038,2401.62,7.76271,2401.58,6.58471,2401.58,5.22819,2401.58,4.69196,2401.6,3.98088,2401.58,3.32494,2401.56,2.7913,2401.53,2.39102,2401.56,2.05408,2401.55,1.72925,2401.55,1.51163,2401.54,1.31444,2401.56
18.2217,2400.35,18.1032,2400.44,17.9303,2400.41,17.6495,2400.32,16.6815,2400.34,15.8912,2400.36,14.8183,2400.32,13.5743,2400.31,12.4629,2400.32,10.8642,2400.62,9.41536,2400.46,8.92865,2400.36,7.75964,2400.33,6.58349,2400.35,5.22695,2400.35,4.69168,2400.36,3.97878,2400.34,3.32408,2400.32,2.79159,2400.32,2.38953,2400.33,2.05313,2400.31,1.72868,2400.32,1.51053,2400.3,1.31383,2400.31
18.2218,2399.08,18.1029,2399.16,17.9302,2399.14,17.6489,2399.06,16.6815,2399.07,15.8897,2399.08,14.8154,2399.05,13.5743,2399.06,12.4629,2399.06,10.8618,2399.36,9.41448,2399.19,8.9275,2399.1,7.75753,2399.06,6.58193,2399.09,5.22535,2399.1,4.68966,2399.09,3.97658,2399.07,3.32209,2399.06,2.79093,2399.04,2.38769,2399.06,2.052,2399.04,1.72839,2399.04,1.50948,2399.05,1.31286,2399.03
18.2219,2397.85,18.1024,2397.94,17.9297,2397.91,17.6489,2397.82,16.6803,2397.84,15.8882,2397.85,14.8132,2397.82,13.5734,2397.83,12.4596,2397.82,10.8589,2398.13,9.41206,2397.96,8.92595,2397.88,7.755,2397.85,6.58001,2397.86,5.2236,2397.86,4.68769,2397.87,3.97409,2397.84,3.32053,2397.83,2.79015,2397.82,2.38651,2397.82,2.05107,2397.82,1.72744,2397.84,1.50879,2397.81,1.31202,2397.81
18.2218,2396.61,18.1017,2396.69,17.9292,2396.66,17.6483,2396.57,16.6791,2396.59,15.8872,2396.59,14.8116,2396.57,13.571,2396.59,12.4576,2396.58,10.8562,2396.88,9.40999,2396.71,8.92397,2396.62,7.75307,2396.59,6.57852,2396.61,5.22196,2396.61,4.68655,2396.6,3.97254,2396.58,3.3196,2396.57,2.78939,2396.57,2.38488,2396.57,2.05029,2396.57,1.7269,2396.57,1.50797,2396.56,1.31179,2396.56
18.2217,2395.37,18.1001,2395.45,17.929,2395.42,17.6473,2395.33,16.6789,2395.36,15.8851,2395.36,14.8092,2395.33,13.5687,2395.34,12.4568,2395.33,10.8556,2395.64,9.40967,2395.47,8.92186,2395.39,7.75164,2395.35,6.57835,2395.38,5.22058,2395.35,4.68448,2395.39,3.97172,2395.35,3.31831,2395.34,2.78827,2395.32,2.38312,2395.35,2.04899,2395.32,1.72624,2395.32,1.50718,2395.32,1.31089,2395.32
18.2215,2394.08,18.0986,2394.17,17.9279,2394.15,17.6467,2394.07,16.6767,2394.1,15.8826,2394.08,14.8078,2394.05,13.5682,2394.08,12.4549,2394.04,10.8551,2394.37,9.40788,2394.2,8.92102,2394.11,7.7509,2394.07,6.57777,2394.11,5.21879,2394.08,4.68281,2394.12,3.97035,2394.08,3.31689,2394.06,2.78709,2394.04,2.38274,2394.07,2.0477,2394.05,1.72551,2394.06,1.50594,2394.05,1.31065,2394.05
18.2211,2392.86,18.0977,2392.93,17.9259,2392.92,17.6464,2392.84,16.6742,2392.88,15.8809,2392.85,14.807,2392.83,13.566,2392.84,12.4656,2392.83,10.8558,2393.14,9.40586,2392.97,8.92052,2392.89,7.74878,2392.85,6.57629,2392.88,5.21673,2392.86,4.68117,2392.88,3.96931,2392.85,3.31603,2392.84,2.78546,2392.83,2.38234,2392.84,2.04661,2392.8,1.72436,2392.82,1.50438,2392.82,1.30987,2392.82
18.221,2391.61,18.0971,2391.67,17.9257,2391.67,17.6461,2391.58,16.6711,2391.62,15.8794,2391.61,14.8043,2391.58,13.5648,2391.58,12.4667,2391.57,10.8655,2391.88,9.40491,2391.72,8.91926,2391.64,7.74646,2391.61,6.57427,2391.63,5.21477,2391.62,4.67868,2391.63,3.96776,2391.6,3.31435,2391.59,2.7843,2391.57,2.38055,2391.6,2.04576,2391.57,1.72353,2391.58,1.50376,2391.57,1.30864,2391.58
18.2205,2390.37,18.0967,2390.43,17.9255,2390.44,17.6466,2390.35,16.6667,2390.38,15.8781,2390.36,14.8044,2390.34,13.5647,2390.34,12.4641,2390.33,10.8637,2390.64,9.40355,2390.47,8.91795,2390.39,7.74514,2390.36,6.57177,2390.37,5.21271,2390.35,4.67703,2390.38,3.96686,2390.35,3.31299,2390.33,2.78313,2390.33,2.38044,2390.35,2.04495,2390.34,1.7226,2390.33,1.50299,2390.33,1.30871,2390.33
18.2206,2389.1,18.0947,2389.15,17.9246,2389.17,17.6477,2389.09,16.6633,2389.13,15.8765,2389.09,14.8059,2389.07,13.5633,2389.07,12.4598,2389.07,10.8579,2389.38,9.40242,2389.21,8.91648,2389.14,7.743,2389.08,6.57011,2389.11,5.21092,2389.1,4.67694,2389.12,3.96568,2389.09,3.31115,2389.07,2.78162,2389.06,2.37811,2389.08,2.04288,2389.07,1.72192,2389.06,1.50319,2389.07,1.30804,2389.06
18.2199,2387.85,18.0936,2387.91,17.9241,2387.92,17.6474,2387.85,16.6618,2387.89,15.874,2387.85,14.8032,2387.83,13.5611,2387.83,12.4579,2387.83,10.8552,2388.13,9.40161,2387.96,8.91415,2387.87,7.73987,2387.85,6.56824,2387.87,5.20967,2387.83,4.67523,2387.87,3.96416,2387.85,3.30975,2387.84,2.78008,2387.82,2.37809,2387.84,2.04196,2387.83,1.72129,2387.82,1.5029,2387.82,1.30733,2387.82
18.2194,2386.59,18.093,2386.62,17.9239,2386.64,17.6479,2386.58,16.6615,2386.63,15.8764,2386.57,14.7986,2386.55,13.5583,2386.56,12.454,2386.55,10.8524,2386.86,9.4009,2386.68,8.91191,2386.61,7.73817,2386.57,6.56663,2386.59,5.2084,2386.57,4.67232,2386.6,3.96275,2386.56,3.30837,2386.56,2.77844,2386.54,2.37722,2386.57,2.04196,2386.53,1.72019,2386.53,1.50268,2386.54,1.3063,2386.55
18.2191,2385.32,18.0954,2385.36,17.9243,2385.39,17.6463,2385.33,16.6597,2385.36,15.8776,2385.32,14.7949,2385.28,13.5569,2385.3,12.4536,2385.27,10.8498,2385.6,9.39986,2385.42,8.91017,2385.35,7.73626,2385.29,6.56531,2385.33,5.20647,2385.29,4.67022,2385.34,3.96111,2385.3,3.30703,2385.29,2.77706,2385.27,2.37461,2385.3,2.04126,2385.29,1.71943,2385.27,1.50198,2385.28,1.30595,2385.28
18.219,2384.05,18.0995,2384.11,17.9258,2384.11,17.6459,2384.07,16.6589,2384.08,15.8744,2384.05,14.7926,2384.02,13.5552,2384.02,12.4509,2384.03,10.8483,2384.31,9.39872,2384.16,8.90802,2384.08,7.73448,2384.04,6.56378,2384.07,5.20479,2384.02,4.66816,2384.07,3.95941,2384.04,3.30656,2384.03,2.7759,2384.01,2.37313,2384.04,2.04018,2384.01,1.71843,2384.02,1.50116,2384.01,1.30529,2384.02
18.2186,2382.83,18.0993,2382.88,17.9257,2382.9,17.6474,2382.86,16.6573,2382.86,15.8717,2382.82,14.7908,2382.8,13.5533,2382.79,12.4498,2382.8,10.8493,2383.11,9.39712,2382.92,8.90527,2382.85,7.73271,2382.82,6.56273,2382.83,5.20315,2382.81,4.66654,2382.85,3.95819,2382.82,3.30485,2382.79,2.77481,2382.79,2.373,2382.8,2.03929,2382.78,1.71755,2382.79,1.50138,2382.78,1.30472,2382.8
18.2183,2381.6,18.0983,2381.65,17.9256,2381.65,17.6465,2381.62,16.6548,2381.63,15.8705,2381.58,14.7916,2381.56,13.5526,2381.55,12.4489,2381.57,10.8463,2381.88,9.39479,2381.69,8.90403,2381.61,7.731,2381.57,6.56077,2381.6,5.20154,2381.57,4.66492,2381.6,3.95691,2381.59,3.30249,2381.57,2.77344,2381.56,2.37126,2381.57,2.03875,2381.55,1.71673,2381.56,1.50105,2381.55,1.3039,2381.56
18.2181,2380.35,18.0972,2380.42,17.9254,2380.41,17.6459,2380.38,16.6543,2380.39,15.8684,2380.33,14.7945,2380.32,13.5517,2380.32,12.4462,2380.32,10.842,2380.64,9.39226,2380.45,8.90231,2380.36,7.72962,2380.34,6.55799,2380.35,5.19953,2380.33,4.6634,2380.37,3.95505,2380.34,3.30079,2380.31,2.77191,2380.31,2.36993,2380.32,2.04051,2380.31,1.71591,2380.31,1.50046,2380.31,1.3035,2380.31
18.2183,2379.11,18.0963,2379.17,17.9253,2379.15,17.6465,2379.13,16.6529,2379.12,15.8665,2379.09,14.802,2379.08,13.5509,2379.09,12.444,2379.07,10.8389,2379.37,9.38855,2379.21,8.90027,2379.13,7.72867,2379.1,6.55308,2379.11,5.19759,2379.08,4.66172,2379.11,3.95367,2379.08,3.29961,2379.07,2.76906,2379.07,2.36848,2379.08,2.03707,2379.06,1.71458,2379.06,1.49996,2379.07,1.30266,2379.07
18.2187,2377.86,18.096,2377.93,17.9248,2377.9,17.6465,2377.88,16.6502,2377.88,15.8649,2377.84,14.8047,2377.84,13.551,2377.81,12.4421,2377.82,10.8366,2378.15,9.38699,2377.97,8.89837,2377.89,7.72682,2377.85,6.55039,2377.87,5.1962,2377.86,4.65974,2377.89,3.95191,2377.85,3.29801,2377.84,2.76807,2377.83,2.36742,2377.84,2.03604,2377.82,1.71337,2377.83,1.49926,2377.82,1.30201,2377.84
18.2187,2376.62,18.0957,2376.71,17.924,2376.65,17.6449,2376.64,16.6486,2376.63,15.8638,2376.6,14.8039,2376.58,13.5506,2376.6,12.4407,2376.59,10.8354,2376.91,9.38656,2376.72,8.89728,2376.64,7.72457,2376.61,6.54791,2376.63,5.19511,2376.62,4.6576,2376.64,3.94803,2376.61,3.29651,2376.6,2.76717,2376.58,2.36606,2376.59,2.03496,2376.58,1.71097,2376.57,1.49793,2376.58,1.30124,2376.58
18.2184,2375.36,18.0959,2375.45,17.9229,2375.39,17.6442,2375.4,16.648,2375.37,15.8622,2375.35,14.8016,2375.34,13.551,2375.35,12.4391,2375.34,10.8341,2375.64,9.38603,2375.47,8.8968,2375.4,7.72318,2375.35,6.5465,2375.37,5.19337,2375.33,4.65594,2375.38,3.94848,2375.35,3.29499,2375.34,2.76657,2375.33,2.36497,2375.34,2.03233,2375.34,1.71022,2375.33,1.49718,2375.32,1.30044,2375.31
18.2184,2374.13,18.0952,2374.22,17.9223,2374.13,17.6477,2374.17,16.6482,2374.13,15.8615,2374.11,14.7982,2374.09,13.549,2374.11,12.4368,2374.1,10.8319,2374.41,9.38537,2374.23,8.89519,2374.14,7.72065,2374.11,6.54595,2374.13,5.19115,2374.1,4.65469,2374.14,3.94753,2374.11,3.29294,2374.11,2.76535,2374.11,2.36417,2374.11,2.03112,2374.08,1.70967,2374.1,1.4962,2374.08,1.2998,2374.08
18.2186,2372.91,18.0944,2372.99,17.922,2372.91,17.6485,2372.94,16.6484,2372.89,15.8601,2372.87,14.7961,2372.85,13.5489,2372.87,12.4357,2372.86,10.8299,2373.17,9.38494,2373,8.89245,2372.91,7.71945,2372.89,6.54433,2372.89,5.18864,2372.87,4.65407,2372.91,3.94598,2372.88,3.2919,2372.86,2.76401,2372.85,2.36309,2372.87,2.02913,2372.85,1.70853,2372.84,1.49582,2372.85,1.29915,2372.85
18.2189,2371.66,18.0947,2371.73,17.9213,2371.66,17.6475,2371.69,16.6466,2371.63,15.8604,2371.64,14.7912,2371.63,13.5467,2371.61,12.4331,2371.62,10.8283,2371.92,9.38339,2371.75,8.89092,2371.66,7.71786,2371.63,6.54286,2371.66,5.18692,2371.63,4.65217,2371.65,3.94448,2371.64,3.29172,2371.61,2.76319,2371.63,2.36196,2371.64,2.0276,2371.6,1.70755,2371.62,1.49542,2371.61,1.298,2371.62
18.2186,2370.39,18.0959,2370.5,17.9206,2370.4,17.6462,2370.43,16.6439,2370.38,15.858,2370.37,14.7851,2370.37,13.5456,2370.38,12.4309,2370.37,10.8251,2370.68,9.38243,2370.5,8.88952,2370.41,7.71567,2370.38,6.54143,2370.4,5.18556,2370.38,4.65026,2370.4,3.94352,2370.39,3.28971,2370.38,2.76214,2370.35,2.3617,2370.38,2.02754,2370.35,1.70696,2370.37,1.4945,2370.35,1.29745,2370.36
18.2183,2369.15,18.0969,2369.24,17.9202,2369.16,17.6447,2369.19,16.6426,2369.13,15.8562,2369.13,14.7817,2369.13,13.5444,2369.12,12.4288,2369.11,10.8239,2369.44,9.38133,2369.25,8.88782,2369.18,7.71148,2369.14,6.53999,2369.14,5.18368,2369.13,4.64852,2369.16,3.94143,2369.14,3.28675,2369.13,2.7612,2369.11,2.36088,2369.14,2.02681,2369.11,1.70601,2369.11,1.49306,2369.1,1.29702,2369.1
18.2183,2367.89,18.0973,2368,17.9208,2367.91,17.6431,2367.92,16.6418,2367.89,15.857,2367.87,14.7805,2367.88,13.5445,2367.86,12.4286,2367.86,10.8228,2368.19,9.37919,2368.01,8.88569,2367.93,7.70896,2367.89,6.53804,2367.89,5.18213,2367.88,4.64473,2367.92,3.93978,2367.89,3.28488,2367.87,2.75922,2367.86,2.35995,2367.89,2.02546,2367.86,1.70531,2367.86,1.49093,2367.86,1.29599,2367.85
18.2195,2366.65,18.0962,2366.75,17.9213,2366.64,17.6422,2366.68,16.641,2366.63,15.8563,2366.63,14.7809,2366.63,13.5423,2366.62,12.4283,2366.62,10.8244,2366.93,9.37765,2366.76,8.88329,2366.68,7.70805,2366.66,6.53684,2366.66,5.18013,2366.64,4.64265,2366.67,3.93846,2366.63,3.28362,2366.62,2.7564,2366.62,2.35926,2366.64,2.02462,2366.6,1.70303,2366.61,1.49022,2366.6,1.29498,2366.61
18.2195,2365.39,18.0957,2365.48,17.9216,2365.39,17.6408,2365.4,16.6415,2365.38,15.8553,2365.37,14.7765,2365.35,13.5423,2365.36,12.4286,2365.36,10.8252,2365.65,9.37701,2365.5,8.88137,2365.41,7.70677,2365.39,6.53558,2365.4,5.17876,2365.36,4.64127,2365.4,3.93708,2365.37,3.28218,2365.36,2.75596,2365.36,2.35844,2365.37,2.0228,2365.35,1.70165,2365.36,1.48955,2365.35,1.29486,2365.35
18.2193,2364.17,18.0951,2364.25,17.9226,2364.17,17.6392,2364.18,16.6417,2364.14,15.8528,2364.14,14.7753,2364.12,13.5414,2364.13,12.4272,2364.12,10.8263,2364.42,9.37444,2364.26,8.88034,2364.19,7.70431,2364.15,6.53386,2364.16,5.17704,2364.14,4.64019,2364.18,3.9351,2364.14,3.28096,2364.13,2.75524,2364.12,2.35726,2364.14,2.02182,2364.13,1.70088,2364.12,1.48827,2364.12,1.2943,2364.13
18.2188,2362.92,18.0953,2363.01,17.922,2362.94,17.6389,2362.92,16.6412,2362.91,15.8517,2362.91,14.7784,2362.89,13.5396,2362.9,12.4249,2362.89,10.823,2363.2,9.3721,2363.03,8.87997,2362.96,7.70208,2362.91,6.53212,2362.93,5.17564,2362.91,4.6392,2362.94,3.934,2362.91,3.27931,2362.9,2.75406,2362.88,2.35618,2362.91,2.02011,2362.88,1.70024,2362.9,1.48735,2362.87,1.29392,2362.89
18.2181,2361.68,18.0965,2361.76,17.9209,2361.7,17.6381,2361.68,16.6411,2361.67,15.8507,2361.67,14.7748,2361.65,13.5387,2361.66,12.4225,2361.65,10.8222,2361.95,9.37043,2361.78,8.87831,2361.71,7.70026,2361.67,6.52989,2361.7,5.17382,2361.66,4.6374,2361.7,3.93201,2361.67,3.27805,2361.66,2.75286,2361.64,2.3537,2361.67,2.02061,2361.62,1.69924,2361.66,1.48773,2361.64,1.29346,2361.65
18.218,2360.42,18.0979,2360.53,17.9206,2360.46,17.6376,2360.41,16.6403,2360.42,15.8489,2360.42,14.7766,2360.39,13.5357,2360.39,12.4234,2360.38,10.8215,2360.71,9.36907,2360.53,8.87698,2360.45,7.69908,2360.42,6.52814,2360.43,5.17151,2360.41,4.63557,2360.44,3.93075,2360.4,3.27738,2360.4,2.75175,2360.38,2.3543,2360.42,2.02167,2360.39,1.69837,2360.4,1.48717,2360.38,1.29311,2360.39
18.218,2359.19,18.0976,2359.28,17.9214,2359.23,17.6358,2359.18,16.6408,2359.15,15.8469,2359.18,14.7767,2359.16,13.5348,2359.16,12.4222,2359.15,10.8193,2359.46,9.36736,2359.29,8.87542,2359.2,7.6976,2359.19,6.52434,2359.18,5.16895,2359.18,4.63414,2359.21,3.9291,2359.16,3.27611,2359.16,2.75005,2359.13,2.35359,2359.17,2.02086,2359.14,1.69776,2359.15,1.48634,2359.15,1.29214,2359.15
18.2178,2357.94,18.0958,2358.03,17.9209,2357.99,17.6358,2357.92,16.6401,2357.91,15.8462,2357.92,14.7736,2357.91,13.5362,2357.9,12.4198,2357.91,10.817,2358.21,9.3658,2358.05,8.87363,2357.96,7.69693,2357.92,6.52195,2357.94,5.16746,2357.93,4.63334,2357.96,3.92753,2357.91,3.27426,2357.92,2.74839,2357.89,2.3512,2357.91,2.01941,2357.89,1.69697,2357.91,1.48516,2357.89,1.29045,2357.9
18.2174,2356.69,18.0952,2356.77,17.9227,2356.75,17.6355,2356.65,16.6388,2356.66,15.8444,2356.68,14.7712,2356.65,13.5344,2356.67,12.4171,2356.66,10.8154,2356.96,9.36422,2356.8,8.87214,2356.71,7.69568,2356.69,6.52093,2356.7,5.16553,2356.67,4.63195,2356.71,3.92628,2356.68,3.27312,2356.66,2.74762,2356.64,2.34969,2356.67,2.01792,2356.63,1.69658,2356.65,1.48455,2356.64,1.28989,2356.66
18.2182,2355.43,18.0943,2355.52,17.9232,2355.48,17.6359,2355.41,16.6368,2355.41,15.844,2355.43,14.7701,2355.4,13.5325,2355.41,12.4139,2355.39,10.8144,2355.71,9.36255,2355.54,8.87128,2355.46,7.69331,2355.43,6.5192,2355.44,5.16353,2355.41,4.63062,2355.45,3.92533,2355.42,3.2716,2355.41,2.74686,2355.39,2.34894,2355.42,2.01679,2355.39,1.6957,2355.4,1.48381,2355.39,1.28964,2355.41
